artists_id;track_id;artist_id_1;artist_id_2;artist_id_3;artist_id_4;artist_id_5
26135;1c9vj1fPj8VHSjf9llQwDN;26700;;;;
26136;0XWUGGkyqOsMXmt9NVlkdK;2722;;;;
26137;1H1WA6PzEJlqx3YQ2g3dH7;23210;;;;
26138;3k0aOFtYk0iSsy8LgDAMBp;14621;;;;
26139;2deaJznrmjxUrsK4JUTlo3;26081;;;;
26140;29YkVAI2MgkBJMPjs6S58i;14384;;;;
26141;70ZL6iwibHYG18vAMFfk4Z;10382;;;;
26142;7mSW8tzh4yJ1siYnAfWh4l;8745;;;;
26143;4fLP0n4smPKVilGW7lT3rF;28179;;;;
26144;3EAtzgue3pgK3SvtfbyEky;19319;;;;
26145;5i14FVFrugqs7X3zSmPrcH;19189;;;;
26146;2WvlhzlFAkFnEECtNnSKO6;10846;;;;
26147;7AgfismnOelCQaBAyRy5Pl;6230;;;;
26148;4f3eO9ozjSkuYUeImTuXx6;23210;;;;
26149;4qMs5s6A5hprwh9N4fWulX;24743;;;;
26150;7mdclgEREBeEcIbGxIchcF;20336;;;;
26151;44fMy4MJNWcyjl6n1pea2A;28231;;;;
26152;0Y6JY0FynyXnS5pRob3eRS;6230;;;;
26153;1oFphVFQ94Sc6E4Z4Wxm8m;2196;;;;
26154;1urAiJx2zVaNJbioi0BAnY;8605;;;;
26155;65lzRdaTSuLkNrCWcSefGi;19319;;;;
26156;3VkvzbeQQsT76NUwdVGToF;2196;;;;
26157;6mX7ERpt8gb2BjWtqXkz9p;19181;;;;
26158;2ymLkMDFzVwuH5l4JmMnWS;20673;;;;
26159;4M5cQfczdKFxPdfS8oKrLJ;15153;11857;;;
26160;4AFPv45c5Vj3KKWZtYVgmV;24940;10701;;;
26161;7xeaZt4aUlJwikyaKtYYX7;19189;15181;;;
26162;4gMqtrfGwN8FCZb1Jc1FTj;19181;;;;
26163;7waYR8YS6xkYgcPdxaxJFT;19181;;;;
26164;2xL5mA2Xl9l7xoaHD6iHxe;20838;;;;
26165;6IlQmJorOrT6eWZFqUzzES;28179;;;;
26166;5SGQT0SOaMlbdAy5WH19da;19181;;;;
26167;7zWMiyhsWULaasOszA2Ha7;15742;18033;;;
26168;6FIgrogzF8TRdl8acslqLe;19181;;;;
26169;27CzPD5S5VHId20yFl1yju;27179;;;;
26170;7N28Tbrr3EePLlXGFcTcUo;6930;;;;
26171;4SJyLviu2l3JGreqdcTfYY;14621;;;;
26172;04WsL2wQCvx0uQ9M4zjOUU;17935;;;;
26173;6wxhyCLYzAjhNqbgozVoqE;4270;;;;
26174;0wudSD7pYVahoABgwBVsnA;12048;1257;2082;;
26175;4mPpE0Sdpyd27eLPifW7bu;27297;;;;
26176;5vX4ObqJnFO7N6SOX8r5Kt;19181;;;;
26177;46D2zSMB947twxxJgc1n5t;3908;;;;
26178;5D2vCFrujblO6LRhucqvhU;10701;12412;;;
26179;7c536eoZEGxShhS64wmZfH;27179;27446;;;
26180;3rI4yqKlC1Jy3V0OgdopAx;792;23737;;;
26181;0858v6u1WpCkwHvRHf6vj5;2722;;;;
26182;4ROKyyP17WEOUPvhwh5Uck;9551;27446;;;
26183;7xMGONkvDHWb9X4asybGnf;9551;19181;;;
26184;7EDNgBKcW5YOCF2LrueL5q;7014;;;;
26185;1CUY6IWzjtrKEvXYL6saou;27179;26700;;;
26186;630dK7rGW6kkARRrougH1E;12538;;;;
26187;1mOOvzD2PEGIucnMVBOTcX;4543;;;;
26188;5zn67gFg0hUJXlz6ktu1Yc;3908;;;;
26189;79d9KAx4We3I0aNX9x5Xwn;20838;;;;
26190;0FPHT9OwZP9i4GqfcXtQ0g;6230;;;;
26191;63TryewzILaLJc4J1uHLVS;3408;;;;
26192;69FVF2Hh2WR5FXKJYIFeqe;8605;;;;
26193;1QJXAmnCg9LpjzP9nQsCDq;4543;;;;
26194;5roxgZl0ATJMbeyPgUTTcW;28168;2195;;;
26195;79xArjaxDonz0kZSxXU7PF;23210;;;;
26196;44pklUNBAlVDCe4eWsrc5e;28231;;;;
26197;21MyyiD4dBQuSzRzja2Uxf;3407;;;;
26198;6aMsS8u7LOBRUX7nPSDFWx;23210;;;;
26199;4ts4iqJPPJ7LmTNO3vHPEq;10846;;;;
26200;0YncLzIpesBn75HohrY3Q8;10846;;;;
26201;3LvLWL0uSLc3O0vWxQCqox;24743;;;;
26202;5r94qmV4MGCn2XdA5R37nn;10701;;;;
26203;0Ai1Gi2DBSaTKpKB9HDVKi;21057;;;;
26204;5bmMSeg3NnGCTUndTkSba4;3543;;;;
26205;4yXtr9EDjYlOgMlrVLx9cA;23597;;;;
26206;3122GX1ehg5CMjCCfm2yl7;2467;;;;
26207;0jAbBolC53vVe33ouZ7D4a;15277;;;;
26208;0qbIBW5hrKI6QBHEnUa4XV;21121;16455;;;
26209;5jLYY4tAiUEDTxIO3J2dKS;11170;11773;;;
26210;5slqIACMWkpb6geNpCP49v;14384;;;;
26211;3QkKCTSHnJlUag0GG9F1cN;2195;16219;;;
26212;2kBy2PzSlIX6RjOs9NyYXh;11559;16479;;;
26213;7H0pzEkQNBR8s3hgPbchal;7039;;;;
26214;6opRSUwptT19YniRsRVL6q;22328;;;;
26215;3FISJLFuU9GHZ0mEf1tGOJ;13335;;;;
26216;0AXwhFUyofROkgnYr7iaV9;14384;;;;
26217;03HtU1mjqajbpswH54qn9I;19181;;;;
26218;4bCoZEsdbcdEgoUoWgplHR;11559;;;;
26219;2yxCyMkm1nxPVshwPPGBuT;3638;20336;;;
26220;2qpj0oaVeNLSycc2XjIctD;19181;;;;
26221;4b6GGW0b2nvDm9NLZ8wpU3;20838;;;;
26222;0CX8akbbFNjofjWjfztNYx;19181;;;;
26223;6GWaU9mWtYPquwPu87yG2W;15896;;;;
26224;6X5jBkAFu7HE3jigdoVW3r;23597;27446;;;
26225;5ML1UZX5jvk9R0QivABet4;19181;;;;
26226;0ESGAoXILJ1DV0hyDaTRXv;5636;;;;
26227;6ieHOekrCE2iCk4eLnfYQM;3408;18786;;;
26228;4yhJHhXYQz7uVT2ZmgS6oF;11106;;;;
26229;6DnWbfjjMo7KoC4tYTZDsP;19181;;;;
26230;35eYxu0ugoHtbKjwxrFdwA;6901;;;;
26231;4FcUiSgtBQnKwfI3X6Bm3N;3908;;;;
26232;1BzqufUPtWEzEaEDPmJXot;27179;;;;
26233;5dutOOwYJB2O1e65QiSiuA;14384;7433;;;
26234;5JMtjVZXnB2kJBK0FWRZQv;11559;;;;
26235;2QaDK2VEjgEyo1qvfzkI1T;20064;;;;
26236;5kIT3tcYmokpAXuZ6yRyav;23210;;;;
26237;64fLHsDAB8WntiasKjK5Sn;9212;;;;
26238;4weAcl62GwT7dU3a0VM51b;3117;;;;
26239;3jizgm4G46JJw6zm8U9Qxm;14384;;;;
26240;22HJ5YuNSSqwm1i2Gi0rzz;20838;;;;
26241;33kp0KJGvx7dk7cRaV9Wk7;28180;;;;
26242;7MEzxaFj0CToNhPnoZzmVs;23210;;;;
26243;1LT1Z18l1OImFQtaiWeGTp;3407;;;;
26244;1LbyczxsNULbWtvRud3dbu;19319;;;;
26245;0aFHLaLBXLCUCU4HVCLABS;24743;;;;
26246;2nEOQ93hAfIVo8Lx6tbg8H;15095;;;;
26247;4LfcsVeb7Of1eB0tvRlb4e;24743;;;;
26248;7GWvLd7wwkXcAjLhy1Xihr;10846;;;;
26249;1dht4X4VelnU6XTiHScPfP;20064;;;;
26250;517HPctLHA8fncBNBmhsNW;16198;;;;
26251;427VV6oe3I7lKyGlkZPWuf;8744;28230;;;
26252;5Wj3Kbo5Kf1gfHzYuS4LNJ;21057;;;;
26253;1Jaf8EJ5PyOKkYtNUqUASE;13335;;;;
26254;3J0LDpnnE44qaTNiNYMV3M;18229;;;;
26255;1tObdXeK5QEnhKQw6t33ze;9087;;;;
26256;356Tjo0OXHtdKnEpHzcMwZ;18229;;;;
26257;5xScFmhGQjYavsC52xZfRh;15742;;;;
26258;3SgXduMyuIIHxIkcptUC1m;19181;;;;
26259;3tf2Z48kkXeHC2LBDlyblz;11559;;;;
26260;4C9tRCaipzTDRbW32rTTPW;27357;;;;
26261;2ROYz7tJlrIWuHeOt9FiOc;5552;;;;
26262;27aW8lQlBOGDUW2DayF2nC;19181;;;;
26263;20XzmyE8IdJr3WKBJMs3Hh;20867;4938;;;
26264;2c7bYMlhrYiZFn5Ywtk4PG;15676;;;;
26265;5fT9ydXBgX1opemLE99XS7;27176;;;;
26266;6etp0C23U12g5fK1WfepIy;12166;15586;;;
26267;6EEDuy7cieppsAqgEvCkkL;6930;;;;
26268;0IgDxg8KOtsM8x3y09L9oB;26700;;;;
26269;3ozA9R1QgtacABtpFpMEHk;20642;;;;
26270;0PO7wSSVIiQvQNfbyENGhO;19319;;;;
26271;3pt4AEYSJi2k0ycy8KJV7v;20642;;;;
26272;0IOQ3bRRkNZM4I2UIFuZEM;19181;;;;
26273;5OxgxxwGYno3o2kbUWe5og;26081;;;;
26274;1qASWj8fWZXh6ssv4RPogx;12538;;;;
26275;4SIbtXsC1dmBTIQuRPmglZ;10382;;;;
26276;5yRmLJVIlnKjXHaxcausn6;23210;;;;
26277;1BVMEv3NmUy4cGY9nnOotM;2450;;;;
26278;784ciPkyq56bIFuynqHfn8;6230;;;;
26279;5nLBO2AfaqbD978cz62oa6;22328;;;;
26280;5CG8AP5yTXXPz7MOnKRdRI;10382;;;;
26281;2tox7VNdg2Ic6WT65WT4Zb;13452;;;;
26282;1JeOqZp8qVJQbrRzLoAB8c;8736;;;;
26283;48sjo5ChT1uh1X6VenkW2B;8737;;;;
26284;6mLHDDBbPFX0SU2KbVEBsv;19319;;;;
26285;269izsyL5diRwlT8Hlo1ap;24743;;;;
26286;4tXGxuujHyPhC17Uc73vIN;24743;;;;
26287;3vsQseh75lznaLw01mH6Wl;4268;15805;;;
26288;1qAP6lk1no8cTKv5vvC3yp;28231;;;;
26289;31vyFjb7ZJ5Hq3dxDkLjPc;24743;;;;
26290;6i2mmN6qNjIZflrQZMGimb;26700;;;;
26291;240l2AGjBLiQCqBBWuttOV;10701;;;;
26292;2TnJ7kH2DC8TO87nNedyQS;4268;10370;;;
26293;4jUIkNdf5O9kUNHZGVs3zW;792;9474;;;
26294;0EQEzy3PNr0jple5OeghES;8745;;;;
26295;68vINK0w6Zul9oYDCBpueR;10846;;;;
26296;1Q9gfs0vjC4zUdUCboAA3Z;4268;;;;
26297;0JMTdC3EsrNdqyYYhDCZCL;24743;;;;
26298;7xnZ2xPq9cfjWreJnvyBPI;11170;16635;;;
26299;3ml3NFOf933jDu74DztSqg;23597;;;;
26300;1ugA3I44M0Zs9bNSuJTxYa;1297;;;;
26301;4ucuVlgfdcEdP4sNnkWwp2;27028;1297;;;
26302;3WE3Rrm3d3ZIoW3P517Xey;11170;;;;
26303;2eZ7emue8wqYu3wslMWlcJ;9087;;;;
26304;0U7SRbyBhkdXdulXr3veKQ;13335;;;;
26305;22OVtvDw4o2WdyeR6GRd5l;19181;;;;
26306;0XKtRs5UNXNRIMszCu1Yoh;20336;;;;
26307;63LGAn2Jz3dxciWxGt0NCu;11559;;;;
26308;3CcS6vBsjVU13dA7urOHH5;12015;;;;
26309;2AaH40GTkX1tLxih0xAKve;27179;;;;
26310;5vTPb1fK530dZ830s5whU8;19181;;;;
26311;4FmtYL4GujPkEZEPct6PIG;19181;;;;
26312;2ZvjSvVHbXgS41KlpvlFj0;4543;;;;
26313;0zV3EV3ZhUg3AcXnZ0lr06;792;;;;
26314;4YbMaaOtvbEXzeBwDwHm0j;24763;14387;;;
26315;4DFaWZmhW3gUCv9ouoaj1K;18536;;;;
26316;1MdgrOWMHqlxoUoxZCLYCi;5552;;;;
26317;4DAR1lX8D0pFUWmjrlnMro;3408;;;;
26318;3d9kjF35ZevhO9nzvXRLyD;4542;;;;
26319;5BBPkbcDMBUsWa7kcVOGUe;8737;;;;
26320;3HOKRIHC9i80iSEP4PhWOg;27431;25793;;;
26321;1NLgNkybYfMnU7jPvr4ozY;26700;;;;
26322;6RIgQA2qO4AN2epqltADwU;22328;;;;
26323;4yLzKvat3yF2kceREsBJyD;21476;;;;
26324;0EEbXJsvyCETBONNPXrfmW;26700;;;;
26325;6ij2esJs8ns252aEnF3nLN;19181;;;;
26326;0y7n60VSunjpZ7xAEZZrij;20336;;;;
26327;5XyXczD7YpXm88M94lthms;27305;24743;;;
26328;5nC5tnFVPCPKcaEO7KasRr;3407;;;;
26329;7roMRtGTOeWIcvYS9IfMFo;7014;8605;;;
26330;7tjzBUMPPdWjKlmSdKw4rs;8605;;;;
26331;369assWyWH7VUHcBKMEnGF;19181;;;;
26332;6Zq0m2q09khefAnsZWlPr0;19319;;;;
26333;2t5jGSFgLiPgdmocFwodID;10701;;;;
26334;2HpKpaoAhDJfelm0KuFdjG;4024;;;;
26335;4dV89alU5JRhDy2TxCQbRq;19887;;;;
26336;0VfWuGSRCE08QQAev40jVO;3908;;;;
26337;0agTuDCLWArN8lsdvm1G8l;19319;;;;
26338;5Yaq6jd93y4nosSfhhS35Q;28231;;;;
26339;5nM6xMT0wD2OOvNtXrvPyw;24743;;;;
26340;2WOaLZ5JSlWB6InnIJzVfw;24743;;;;
26341;5F1tB8RaNirThjfMi0Hqfk;4543;;;;
26342;73tt2vxEadt0y6CK8TyaV2;8606;;;;
26343;4pHKPQfNURaYD43tuP6F66;5102;;;;
26344;01lxuhurexDh8f2qAzf3Dz;4268;;;;
26345;5xAYqEHINZ6PXkLJlP0yk5;2467;;;;
26346;1jlEBLB6h3xAAAXBPxIjOp;28231;;;;
26347;0rLcwfZhJao2Na45DvgcF9;20673;;;;
26348;1ogrLH3HZSgdI4Jq7dti1l;24750;;;;
26349;4VZqskW4A7pZIsRZ7SGDxe;19181;;;;
26350;63mG44j8KRY1c7Qyqa5w4l;19181;;;;
26351;02GGlQrUckPW2fJmYVpU8l;19181;;;;
26352;0oNKDfNXRAllW712Ubr0TT;18536;;;;
26353;7gOXbWBFv9uslWaZ0SQ6EM;19181;;;;
26354;1IEFxR8z7UjGExzORbVvRy;10701;;;;
26355;2vHW0iTLZd4GhKCAmGZutQ;5080;;;;
26356;3a2PhvkAWCh2ywfkVyZWhk;20869;;;;
26357;6tFRqSqHknhZnQ41oEFe35;19181;;;;
26358;3FJysGV07CUWr8trCcdR8t;3638;;;;
26359;7DypTRzQIm03KfG4YPEvf3;2463;;;;
26360;0BbHiemHPWxSTR3xOAziyB;3908;;;;
26361;5vzWNIWdBOHjrK8Lzp1ofD;15850;;;;
26362;0VfvKSn8lp5fJsNxV3YEXh;16198;;;;
26363;2rKTYAzjYNEWDVOMVLZrG4;792;19182;;;
26364;0bf9axzqZv5PYDc0eIyPkN;12538;;;;
26365;0XlC0S0t54MitA20FdPav8;15742;;;;
26366;7oX7pXziD0WcYYi8DLmvnL;1960;;;;
26367;3cMoykpTjS9kZblAUaSOHm;11559;;;;
26368;13wvTaBTX9qbnHe54YRjlu;13452;;;;
26369;7Chj9PDJosPAZDUg51IZvm;18536;;;;
26370;3SbPDxEGesifjFIe4W9tY3;7449;;;;
26371;6VyBKqDhFgI7YbajPSQhFj;4543;;;;
26372;1lynbNDgQVu0KTf0djotK4;25797;;;;
26373;0J6aKunMwPshmlByHXi7QJ;7014;;;;
26374;3oGOqfkRiPUBQsVKw3n20M;20838;;;;
26375;1WFBHaUH0hI5Y7ucBrSoBo;20642;;;;
26376;3vxCQcaAuRPFelidENEs57;23210;;;;
26377;5VNrTVnnBKT89l2CZjJ4kg;27179;;;;
26378;0qa2ssksJaqiO1hrItTYzm;15561;;;;
26379;048KE72zqhDQpy7V7YOyRb;19363;;;;
26380;7FWSGlEJcaZSxFTvtigYht;10701;;;;
26381;66Ton8wO5oH1ZhjySX5GYR;19181;;;;
26382;3DgJfuyYCRCjP929NuXO7g;5102;;;;
26383;0FhSQyLOVQvxXQpUykHisG;6230;;;;
26384;30uXdd5TBEQwl3YD0U20K3;6230;;;;
26385;0d0HKdkhucIzPrnamJ5Sz3;2196;;;;
26386;1wHvgARsepqm42t42GRlzD;16198;;;;
26387;4U1DbSP0jhwf3MVam9J14w;14621;24743;;;
26388;2sASx6Cz5mYm0xPrKiD8gZ;16198;;;;
26389;4qSKAu4M6RRUETvdtII848;18131;;;;
26390;1lqeY3K68W7x4I8QnmKeTf;20869;;;;
26391;13UQrCOtqcjhXVGkO1u8Gu;19181;;;;
26392;19XvZ7UofT8NCpH7K5sklS;19656;;;;
26393;4wmf9CnbMpsD98eA7i2Mhx;2195;;;;
26394;3BSE8PYhp4pCTEztmeTcdL;19181;;;;
26395;1M75T97HUSByfvLskwNxkk;27446;;;;
26396;680mH0Y34aTe5tH7kJduuk;2471;;;;
26397;40ywuF7zoLmM9DuP518dRj;13335;26700;;;
26398;6FbkKDt1ChXhyb8UObCrrG;27357;;;;
26399;6eZ9EhaBzlqSehWEdMAIeZ;19319;;;;
26400;62u3c0PBlTP4I2vsgwRmCH;4006;24709;;;
26401;3blFLM3nndnphwGKBYQetw;19181;;;;
26402;5QygX54HlSXZEb9zijkGO6;6901;;;;
26403;1M6Q0tokqt5uaRoepGfwB2;13452;;;;
26404;1npUGLGZte2JnUl4G2R2sI;15676;;;;
26405;3JoyBZ3eq9CX55KjBZYGAR;7427;;;;
26406;6VIMs8QSwemMBsmwvdotjG;16198;;;;
26407;1GmtLCbEUyn94Qzx0gxHc0;11106;12058;;;
26408;1NWS6hujc1n3GIVHiDdo7B;12048;;;;
26409;7DVSvU6KIqHMThmcmNOgtc;28231;;;;
26410;1s3pMn91LHPB0mmYqE3iNG;2722;;;;
26411;74IIX9Nnj1P0BSyptFgDgN;19319;;;;
26412;2SiL41C5cHNbMkH5jDdYYp;20867;;;;
26413;69OHNoRVtP9GDr2iNbB2oP;27446;;;;
26414;2wI3CUpzB6cgudizMFdpei;3406;;;;
26415;2R9siTueH2SWFR7KZ5EPwx;10701;;;;
26416;32DNUGuzvTDhUcRl4zJhAA;10701;10704;;;
26417;1t9HNvBOX5nhC9zakjRpyD;21057;;;;
26418;0GlTn5n9s3DooJHMK8O1PT;12981;;;;
26419;79Gu9WpaqKsuAVX7BF0zwb;19319;;;;
26420;5ITknxM3pKHkq4mRztfvjM;4007;;;;
26421;0DqtrUrETNaLhUNfUjrltF;4543;;;;
26422;0xdh9v54Fl4tGLeGUIZn3I;4007;;;;
26423;7rkp1ysBSmKiVLb4T6fMsR;24743;;;;
26424;2TlSAZ3YDhywCHeQfDFpcY;10846;;;;
26425;6Jz48mgFAOayroClB7rE4L;23210;;;;
26426;2TFq6oCLFBm3GfrwtsVj0i;24743;;;;
26427;59kZumlIB1BVkx6wSR0C5V;23210;;;;
26428;0nE0NfiGwtiCC1RlHuVliz;19319;;;;
26429;0ncJVRz08XDwlN1BetBoRX;14384;12052;;;
26430;1AQ397uYjLbIKHR9YLDrU7;3543;;;;
26431;5JCuPQtvpAotcs6tkzikBC;6230;;;;
26432;1qqijONRt6fZwzZoRxoOnp;24743;;;;
26433;3UKiowNebh1j8zXM12YDcv;3407;;;;
26434;0IYrGOyrB4IM1Q1nMGnpSk;6930;;;;
26435;3kbU8YDH7kSlJIUMEFYHMp;15742;20673;;;
26436;3bulCJ0rt0vyzV5K8NrRh7;20336;;;;
26437;3T9uRc4yeZnHuiYotbUINk;16378;18232;;;
26438;48bFuIQFSOZT78ckLYCKsk;3908;;;;
26439;2oDmFTSr4i72q6ShSAxaDR;12538;;;;
26440;3TDrOzTljWe8FMdS6wPaC6;25797;;;;
26441;0C9bpxaCCgDo3jnjzH8jfe;16198;;;;
26442;2IdWs5sY15fC4kW9XZRmbS;28180;;;;
26443;0SvtBdkNRlErX8sPrFgWPW;3908;;;;
26444;2qhiFo7TyuNxeMdeNld3Ld;3408;;;;
26445;24YYtGJq4A8h5ABbXzO7EY;27357;;;;
26446;0ljOkdY8AKoNgd6xo5TyZR;26700;;;;
26447;4hHnpHLwSnIzbFly1DEjvP;5636;;;;
26448;2zqo6hcLgiosw5gqGeytIT;19710;;;;
26449;0e7FDrXZS4T7vKzKG6cBP3;4543;;;;
26450;4PUKho8S0yYV3wC50CAjYQ;10701;;;;
26451;5qmcmsvZH57WxzGZmdVlTb;21476;;;;
26452;0mtMbaWQpDt750LZMORo1Q;28231;;;;
26453;5s9ahqCq80KWTPPrzJiYLD;7967;;;;
26454;5XoN1GqTQ9132LE7orKN6W;19319;;;;
26455;17BoUdUM8YOEoPAHCVKV52;14621;;;;
26456;6f4ZEtnZs3NpDK2FdeyYl1;7427;;;;
26457;3DLmrQOMtWEk8AA9LjDmj7;19189;;;;
26458;3cq00wXesuHnl9OxH0h5kE;23210;;;;
26459;5e68RQ6SqDtkwk4M1bwW4x;4270;;;;
26460;5H7A8mZNFrQk6FMmmRmSJ7;28231;;;;
26461;0hDtTIivS9jksH5NSMsbjI;23627;;;;
26462;2h4PsE7bON5jX8EicW1sem;17727;;;;
26463;5vTonhfC016ZeGvib1GmZI;4007;;;;
26464;6yVglASetPTTmsEeyNuhsi;19319;;;;
26465;3g4pTHWexavlolUn0Wek95;2467;;;;
26466;1IvX4Ux08x8aVADlhR49oG;28231;;;;
26467;6iVZey7jPf1xmVOF4rHxH0;13452;;;;
26468;2g9EhnYpOD1KV3lUIAyXjr;12981;;;;
26469;0Oqe13tiFTboDuPSPNXTf1;4268;;;;
26470;48aKOrNJIFkdM1pum06rC4;28231;;;;
26471;0jdc4KBQzJ1ur7WFvcpOfw;24743;;;;
26472;467Wf7YEwc2kzT5Kh1lEev;28231;;;;
26473;7gJZXWFeSmLSQAKazPQPSC;5102;;;;
26474;3z8121QqZpE7oNAQrTA3G4;2196;;;;
26475;2MSaYY9VRNJgzuYO6xUSjJ;8744;28230;;;
26476;68hjK3NvirVSJNBti4VLzR;2196;4273;;;
26477;2SdCOY17R8ba5lbpyBhRN4;4853;;;;
26478;4vvsoE0obRvFalTtxHGnTn;15277;;;;
26479;7IvxwaADtpY4PQB11yt9oF;11174;27446;;;
26480;1Ec9lRUsiVMID1TaakvRa3;15277;;;;
26481;1wKnH1726Pztk6Y5CncAeL;11559;;;;
26482;60DRyWxDL9xVzjyrIrBmx6;7451;;;;
26483;24ZzCdXpQr2ph8on8bnG5p;9087;;;;
26484;4gIpUxumDOvT5Hge25pCyj;27446;;;;
26485;4MNXKskyfqES2LAlbrrRbV;13335;;;;
26486;43YdddcMV5WHm54383KlxO;27307;9951;;;
26487;20afROj46L7SIMdaKUMEfy;19181;;;;
26488;1pOztoC78d5UyrI5jGckM9;28179;;;;
26489;42ChxDBUEHRivDvlBVkjIT;7014;9951;;;
26490;2y0R8K8qXgo7kQzyiZgWjV;19189;6651;;;
26491;7MLRnlFucAW9xz1Uyl2uaI;7039;;;;
26492;4rfngOQpXD3As5xjR6MaFu;19743;;;;
26493;5sALzGY80LqeXe1AcWWt0b;23737;;;;
26494;4cynZfPyLYlbSIy3HyStIO;3117;;;;
26495;6eS0ROvExh0JEx0oDfoSAv;2722;;;;
26496;0MPzWS77NAaDbi5DIbHzR3;10701;;;;
26497;44iD1bnZ6eH79AcjGYNTNG;26700;;;;
26498;3aCftnfQADHnK1L9hzWTu7;7967;;;;
26499;4yRemvJmZaDapoeMXaOYcN;20064;;;;
26500;5UCKm78wHhzUyoMqbIGMiP;11559;;;;
26501;6BC4sh3j69RLwYZ2HC9xdj;2722;;;;
26502;35fynkU1inCApWDFmlN7uF;19319;;;;
26503;2UMkPz0K1G30F89luNr24W;2722;;;;
26504;1erM5eAa42t5PizveNnsbY;14621;;;;
26505;6d0WfSqE7cvkB5okEQwxxz;15676;;;;
26506;4bxgmP32ULg4X0PZfTvHTW;3908;;;;
26507;4Vb4JXSztWD2GXNqKs1GJs;6230;;;;
26508;6gUKmSEW7Wo9P7G9H1D0GW;1960;;;;
26509;32ufNAwm8N7yHwbLa4Ch4t;12981;;;;
26510;75Uu8MRMfZFGgS3yJCpMTF;14384;;;;
26511;321DjnyGYXuthUVFzixLdw;13452;;;;
26512;39VdRslydJpExrlv7ZFZRx;20336;;;;
26513;7dYy3zJtODpg8OxjW6o3UN;24743;;;;
26514;7waHYwOnXko0dPOrhe28vb;8740;759;;;
26515;4vHIGi0XMfA75UlV1dbFMW;24764;;;;
26516;1xFNJer5NgmayDtro7px3U;4543;;;;
26517;3TYAwZDTY7xL2WcYhrXUfr;28231;;;;
26518;4Daa0z3bdVVgZGsUZ23Vre;11106;;;;
26519;5J1S7PWSXvvPp6kL1Kr7l3;20673;3589;;;
26520;3EJxspU2R7r2TypgxIEQa3;5636;;;;
26521;2VqpXWBXgwjfs5c3dK4BG1;2454;;;;
26522;52XCpyi1ww8eHusSQSZxOv;2467;20336;;;
26523;2uywERxG9hKAFlyVCjZQZj;13335;;;;
26524;75CS36Nn8aetRR5eksZMbB;2195;11560;;;
26525;6JilFqhtGTaEdKH6EYf10j;13335;;;;
26526;6U3aPT60I5xFkVybFIMYrE;7967;;;;
26527;1yDSZfbO9S2TJqwVrp2XyR;22328;;;;
26528;0IyTO3E7rFztDt2pAmQRYd;18585;;;;
26529;3RhUZJyQpfYhPn7EP6DXkJ;18536;;;;
26530;7pGfo3x9VUrL9B7L5xuOgK;26448;;;;
26531;65mSI1Rt8gJ30b2cZJrp4S;19181;;;;
26532;2LxqoUm6iBFvU9BqelkQUS;23737;;;;
26533;3BRzqLlhrN3MIYL0JhB0Ez;11559;;;;
26534;1QfuiIRJ24hVDmtFXKromY;13452;;;;
26535;4aaRZkx9VOTgx1f2ILbHfL;3117;16526;;;
26536;37i4DH9sJqqzpM95mrQ6Sv;28179;;;;
26537;1Bq7vXJruKBM7Ax7eppwBL;7014;4819;;;
26538;32U1Q89p91JAo4QQe7ehoK;16198;;;;
26539;4DS7VhZJcn0bjHnMX9LJzm;19319;;;;
26540;0TlpLGgygESnzMELu0EGrl;7014;8605;;;
26541;5sGqeWGmS7aejBO2ztKZiN;20064;;;;
26542;0t8RTpPR03rxOgdunbDWVz;26451;;;;
26543;4wLKkSirdWJsw01cL6BcpN;14384;;;;
26544;3B6M7zXoyAn6S5eNxorkkQ;28231;;;;
26545;7987szu00IX5uCxz9z2BW9;8605;;;;
26546;0bThWBqABhd63LWzbITIxs;9045;;;;
26547;1cIWcVhA2gDhhKYdCciHUK;4268;;;;
26548;2O7SbXVTOeMqmJIYwqL0n7;23597;;;;
26549;45SW4gTA0jvwLWfL3lLKy2;3407;;;;
26550;6GidmeWQfdToRtcfrqWgte;19319;;;;
26551;1NqwvP8R8pAF8ojAk2isqc;14384;;;;
26552;2WwKzXfIjiMgmShuaQkpZ7;14384;;;;
26553;4WleNlu9ZK9i7VA15tuTWz;2196;;;;
26554;5qZrXexsFoRKnyTzCsZwhx;23627;;;;
26555;3WwLC6FZsy3DeXOxBIxnep;8737;;;;
26556;6LFXmq8DuXrxoyrPz7c5Lw;14621;24709;;;
26557;2BhhoezV70SOFJlewAxQVp;26252;;;;
26558;7IKkwJOmUvoOQaaPNlpvwX;14621;;;;
26559;5bi1ChPDVvw2DGUN4RiyBf;8740;;;;
26560;2kU5ky0rRCmmpRS2A9NveF;20410;;;;
26561;0qjCRnaKCaTcOfQ6TWaYt5;27431;;;;
26562;3T2PUG83NaaGEiVwi60Ssp;7039;;;;
26563;3L8Ht57x8mgTd2zZ7awnfB;20410;8519;;;
26564;5DgcFSeJ5XExV7DnKe3fcT;20410;;;;
26565;3l8hqiBze1NeW8VyP8zzbZ;9087;;;;
26566;3KkWKQk2Km56lOk5rrNrbf;11559;;;;
26567;1StqiQTdBuWqsOGNpl85UF;13335;;;;
26568;6CzORrVlZ20y73v5wrqYRi;19181;;;;
26569;2jrtlEsTbL8g4aGbOnCyMb;15277;;;;
26570;0BgHHbJQJyBIM9LkToWbPR;1297;;;;
